mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
0,0,PROPIA,58,3474,,12,15046,,404.86,238,Ancash,1,UNIVERSITARIA
0,0,PROPIA,35,8101,24,12,5637,15679.32,876.22,235,Lima,2,UNIVERSITARIA
0,0,FAMILIAR,29,5179,49,12,8500,10540,1474.03,200,Lima,0,UNIVERSITARIA
0,1,PROPIA,46,10108,90,12,30000,3729.66,3576.49,196,Lima,0,SIN EDUCACION
0,0,PROPIA,48,12087,56,12,4200,2420.06,571.65,224,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,28,4813,34,12,7359,45283.2,522.51,200,Lima,0,UNIVERSITARIA
0,8,PROPIA,38,5635,58,12,8000,,389.49,221,Lima,0,UNIVERSITARIA
0,0,PROPIA,51,4843,106,12,9000,121543.4,49719.07,197,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,35,3840,71,12,6282,23064,459.6,202,Moquegua,2,UNIVERSITARIA
0,0,PROPIA,42,7643,107,12,18000,121543.4,23385.45,238,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,56,6456,87,12,13500,71239.3,54443.2,192,Lima,0,UNIVERSITARIA
0,0,PROPIA,65,11661,69,12,6700,38200,4406.78,238,Tacna,0,UNIVERSITARIA
0,1,PROPIA,37,8647,60,12,19500,94960,7036.34,221,Lima,1,UNIVERSITARIA
0,0,PROPIA,54,10383,115,12,30000,121543.4,42086.76,212,Lima,1,UNIVERSITARIA
0,0,PROPIA,56,7857,116,12,16400,121200,1315.63,264,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,45,6670,68,11,29180,79000,21.68,205,Lima,0,UNIVERSITARIA
0,0,PROPIA,63,4874,91,12,18000,21824.9,0,218,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,30,5056,11,12,5300,1547.1,1593.15,200,Lima,0,UNIVERSITARIA
0,0,PROPIA,36,6151,39,12,19500,2551.22,3170.3,220,Lima,0,UNIVERSITARIA
0,0,PROPIA,36,6456,98,12,21300,110375.9,7117.6,221,Lima,0,UNIVERSITARIA
0,0,PROPIA,40,8251,87,12,30000,54636.69,4059.87,224,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,49,6456,95,12,27000,23236.86,9546.91,219,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,41,6456,18,12,23277,10686.68,4001.44,205,Lima,0,UNIVERSITARIA
0,7,FAMILIAR,39,6456,,12,15000,400,0,209,Callao,0,UNIVERSITARIA
0,0,PROPIA,49,6031,33,12,26000,2799.69,0,222,Lima,0,UNIVERSITARIA
0,0,PROPIA,34,6974,121,12,15600,96900,2193.35,232,Lambayeque,0,TECNICA
0,0,FAMILIAR,64,6456,87,12,30000,2842.94,0,225,Lima,0,SIN EDUCACION
0,0,PROPIA,48,6456,100,12,2100,121543.4,3336.91,216,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,59,8831,,12,30000,121543.4,0,207,Lima,1,UNIVERSITARIA
0,0,PROPIA,55,9012,57,12,9300,47750,605.71,238,Lima,0,UNIVERSITARIA
0,0,PROPIA,53,4570,106,12,30000,121543.4,0,219,Lima,3,UNIVERSITARIA
0,0,PROPIA,59,5847,89,12,15467,3651.37,57094.38,231,Lima,0,UNIVERSITARIA
0,0,PROPIA,45,9865,62,12,15350,121543.4,15950.91,217,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,29,6090,94,12,5250,22647.71,8401.63,214,Lima,0,UNIVERSITARIA
0,0,PROPIA,54,9012,87,12,30000,7480.16,1918.67,238,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,32,6000,41,12,7500,4000,0,219,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,54,15587,87,12,24000,5406.83,3096.7,214,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,63,9347,99,12,9880.73,32416.61,8643.58,219,Moquegua,0,UNIVERSITARIA
0,0,PROPIA,48,5970,124,12,23000,121543.4,6237.59,224,Lima,0,UNIVERSITARIA
0,0,PROPIA,39,7520,121,12,12450,98160,57094.38,240,Moquegua,0,UNIVERSITARIA
0,0,PROPIA,59,10473,121,12,30000,121543.4,14872.09,211,Lima,0,UNIVERSITARIA
0,0,PROPIA,65,20580,38,12,20000,7697.81,2804.8,238,Arequipa,0,UNIVERSITARIA
0,0,PROPIA,38,7520,111,12,12450,39070,70.57,240,Moquegua,0,UNIVERSITARIA
1,245,FAMILIAR,43,6456,7,12,29422,40603.97,13571.59,214,Lima,4,UNIVERSITARIA
1,238,FAMILIAR,40,4629,17,0,10000,25526.76,25526.76,185,Lima,4,UNIVERSITARIA
1,238,FAMILIAR,40,4629,17,0,10000,25526.76,25526.76,185,Lima,4,UNIVERSITARIA
1,219,PROPIA,39,4904,90,7,15000,14906.78,0,221,Lima,0,UNIVERSITARIA
1,4,FAMILIAR,24,5209,,1,3876,769.45,35563.7,186,Lima,2,TECNICA
1,219,FAMILIAR,48,8647,94,12,2500,3983.01,3170.09,217,Lima,2,UNIVERSITARIA
1,24,FAMILIAR,37,3960,7,0,2400,3585.64,413.14,179,Lima,1,TECNICA
1,24,PROPIA,40,5026,6,0,1065.19,271.97,396.13,187,Loreto,0,UNIVERSITARIA
1,1,FAMILIAR,28,3460,,11,1372.4,1976.78,1400.54,175,Lima,0,TECNICA
1,0,PROPIA,29,5209,8,8,29000,1604.22,359.11,216,Lambayeque,3,SECUNDARIA
1,0,FAMILIAR,33,4874,7,0,2146,288.9,245.07,220,Lima,0,TECNICA
1,1,FAMILIAR,23,4113,,10,1400,1015.78,2101.83,151,Loreto,0,TECNICA
1,35,FAMILIAR,44,4356,,12,2000,969.03,1531.24,173,Lima,2,UNIVERSITARIA
1,23,FAMILIAR,22,4233,10,0,6507.63,7868.77,1862.71,200,Callao,2,UNIVERSITARIA
1,0,FAMILIAR,42,6456,9,0,705.25,,448.1,207,Loreto,4,UNIVERSITARIA
1,0,FAMILIAR,33,4813,15,12,2500,1284.66,193.41,204,Lima,2,TECNICA
1,21,FAMILIAR,29,4660,11,0,1450,3983.52,0,157,Lima,1,TECNICA
1,2,FAMILIAR,49,6821,,5,2435.11,5897.65,2893.72,216,Callao,4,TECNICA
1,0,FAMILIAR,38,5108,,2,1315.6,1400,930.03,150,Ucayali,0,TECNICA
1,12,FAMILIAR,25,4088,,3,3000,1024.24,45697.52,169,La Libertad,0,UNIVERSITARIA
1,0,PROPIA,36,4417,37,5,2000,13718.28,7192.76,213,Lima,2,TECNICA
1,2,FAMILIAR,29,4295,,12,1000,2440.89,3158.31,168,Piura,1,TECNICA
1,2,FAMILIAR,33,3748,,12,834.91,,4739.89,177,Lima,0,TECNICA
1,20,FAMILIAR,31,3748,,4,733,1300,2043.4,183,Lima,1,UNIVERSITARIA
1,33,FAMILIAR,29,4598,15,12,1000,2666.22,429.01,175,Callao,2,TECNICA
1,0,PROPIA,43,5117,,0,6000,325.25,7296.59,154,Lambayeque,0,TECNICA
1,19,FAMILIAR,30,4721,,1,2000,2587.63,1431.54,168,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,26,5087,10,0,1200,3325.21,471.81,178,Lambayeque,1,UNIVERSITARIA
1,30,FAMILIAR,25,3229,,12,1956,,2689.26,174,Loreto,0,TECNICA
1,0,FAMILIAR,30,3595,,7,15926,300,26982.92,190,Lima,1,SECUNDARIA
1,0,FAMILIAR,33,6456,,0,3000,823.75,1473.9,206,Callao,0,TECNICA
1,0,FAMILIAR,24,3836,,2,1674,2752.52,906.74,161,Piura,1,TECNICA
1,0,FAMILIAR,35,8831,,5,4100,3004.72,0,192,La Libertad,0,SECUNDARIA
1,1,PROPIA,43,3750,,11,1600,,3436.5,204,Tumbes,0,TECNICA
1,0,FAMILIAR,28,4904,15,12,11900,14685.54,3422.99,185,Lima,1,TECNICA
1,0,FAMILIAR,30,4690,,7,15926,300,26982.92,190,Lima,1,SECUNDARIA
1,0,FAMILIAR,23,4021,6,12,900,4123.67,179.97,175,Lima,2,TECNICA
1,1,PROPIA,40,4174,,11,1600,,1695.72,197,Loreto,3,TECNICA
1,8,FAMILIAR,30,4478,8,11,1500,500.4,249.3,194,Lima,0,TECNICA
1,0,ALQUILADA,38,3899,,0,5192,,15055.28,178,Huanuco,0,SECUNDARIA
1,1,PROPIA,28,3899,7,12,700,900,2244.15,194,Lima,0,TECNICA
1,0,FAMILIAR,38,4813,8,5,6300,1357.74,261.96,202,Lima,0,UNIVERSITARIA
1,26,PROPIA,25,5939,,12,729.27,26.16,190.44,196,Lima,0,TECNICA
1,0,FAMILIAR,34,6396,,12,2500,,30558.24,206,Callao,0,SECUNDARIA
1,0,FAMILIAR,26,5087,,1,20000,1110.6,6268.84,178,Lambayeque,0,TECNICA
1,0,FAMILIAR,28,3840,6,7,646.25,1500,1135.09,204,Lima,0,TECNICA
1,27,FAMILIAR,41,4417,,2,1400,2660,2538.83,182,Lima,1,TECNICA
1,4,FAMILIAR,30,4629,13,12,1480,849.15,1498.48,185,Cuzco,1,TECNICA
1,25,FAMILIAR,39,6456,7,4,6600,586.9,1879.07,216,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,22,5482,,1,1400,1589.12,1725.15,177,Lima,0,TECNICA
1,0,FAMILIAR,34,8101,,2,2000,4254.87,5449.91,180,Lima,0,TECNICA
1,0,FAMILIAR,26,4782,12,12,2100,7197.98,5645.3,179,Loreto,0,TECNICA
1,2,FAMILIAR,22,4233,,12,695.25,199.65,2795.09,175,Lima,1,TECNICA
1,1,FAMILIAR,38,3601,,11,806.77,,3965.23,177,Piura,0,TECNICA
1,6,FAMILIAR,55,5817,,1,10000,548.32,49574.06,216,Lambayeque,0,SECUNDARIA
1,24,FAMILIAR,32,3933,9,12,1610.16,1799,1268.41,175,Cajamarca,1,TECNICA
1,0,FAMILIAR,32,5574,36,1,2000,3039.92,0,196,Lima,0,TECNICA
1,25,FAMILIAR,26,4629,9,12,2100,3123.71,2577.7,186,Lima,1,TECNICA
1,18,FAMILIAR,48,9378,,4,2109.29,2346.06,1569.84,205,La Libertad,1,UNIVERSITARIA
1,0,FAMILIAR,47,8070,,0,3000,942.69,5274.53,193,Lambayeque,0,TECNICA
1,6,FAMILIAR,41,7127,,7,8000,9951.91,23368.78,197,La Libertad,0,TECNICA
1,8,FAMILIAR,36,4598,11,0,3000,6010.99,1958.09,187,Cajamarca,2,TECNICA
1,0,FAMILIAR,39,4813,15,1,3503.33,3959.9,400.31,182,Lambayeque,0,UNIVERSITARIA
1,9,FAMILIAR,44,4598,8,8,700,354.2,377.53,182,Callao,0,TECNICA
1,5,FAMILIAR,41,4144,,2,2000,3736,4659.32,165,Callao,1,TECNICA
1,2,PROPIA,26,3996,,10,972.98,,2649.49,188,Tumbes,0,TECNICA
1,22,FAMILIAR,27,4598,,4,1800,2621.01,19371.24,174,Lima,1,TECNICA
1,3,FAMILIAR,41,4295,7,10,5100,1734.34,1731.21,200,Tumbes,4,UNIVERSITARIA
1,15,FAMILIAR,32,4904,,12,1806.2,1207.1,0,194,La Libertad,1,UNIVERSITARIA
1,0,FAMILIAR,33,6031,6,12,1650,,240.8,171,Loreto,0,SECUNDARIA
1,0,FAMILIAR,23,5513,7,12,1000,629.05,192.61,183,Lima,0,TECNICA
1,2,FAMILIAR,25,3708,,11,1491.04,2502.06,6371.52,169,Piura,1,TECNICA
1,0,FAMILIAR,24,4629,8,12,1292.67,619.54,725.14,195,Ucayali,0,UNIVERSITARIA
1,1,FAMILIAR,22,3654,,10,959.2,,2047.61,180,Lima,0,TECNICA
1,1,PROPIA,22,3759,,12,872.43,,1068.78,194,Ucayali,0,TECNICA
1,21,ALQUILADA,27,5694,12,4,4200,2390.52,2370.31,179,Lima,0,UNIVERSITARIA
1,23,FAMILIAR,33,7247,19,5,2000,4963.86,782.29,160,Lima,1,TECNICA
1,2,PROPIA,40,3827,,11,1424.42,,2349.26,218,Tumbes,0,TECNICA
1,0,FAMILIAR,36,3930,47,11,3550,3300,2443.13,195,San Martin,1,UNIVERSITARIA
1,245,FAMILIAR,53,15406,91,12,4500,42857.75,14532.93,195,Lima,0,TECNICA
1,0,FAMILIAR,61,3779,6,7,9625,33809.05,6244.96,238,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,36,4083,,12,952.46,13238.75,957.27,194,La Libertad,1,TECNICA
1,2,FAMILIAR,43,3930,,12,2200,,5850.12,190,Loreto,0,TECNICA
1,1,FAMILIAR,34,4629,,12,1068.84,,9537.32,172,Ica,0,TECNICA
1,25,PROPIA,65,4174,,6,28753,,0,254,Ica,0,SECUNDARIA
1,11,FAMILIAR,24,4935,,12,2100,6424.32,0,173,Lima,1,TECNICA
1,0,FAMILIAR,42,6456,24,0,1623,2989.04,48.56,170,Loreto,0,TECNICA
1,53,FAMILIAR,21,4021,11,12,2100,1500,3039.06,193,Lima,2,UNIVERSITARIA
1,23,PROPIA,33,3960,7,12,2000,3898.3,2038.87,199,Lima,2,TECNICA
1,7,FAMILIAR,34,6578,25,12,1700,892.54,0,186,Callao,0,TECNICA
1,0,FAMILIAR,29,4417,5,12,3433,798.66,1684.34,175,Madre de Dios,2,UNIVERSITARIA
1,114,FAMILIAR,36,6456,37,0,10500,,0,175,Lima,0,UNIVERSITARIA
1,114,FAMILIAR,36,6456,37,0,5250,,0,194,Lima,0,UNIVERSITARIA
1,1,PROPIA,25,4509,,12,803.48,,1823.41,175,Callao,0,TECNICA
1,2,FAMILIAR,32,6548,,6,1500,,2688.47,177,Ica,2,TECNICA
1,1,PROPIA,23,4052,,12,1211.32,,2577.06,168,Lima,0,TECNICA
1,1,PROPIA,30,3991,5,10,750,1496.15,1413.71,213,Lambayeque,0,TECNICA
1,0,FAMILIAR,35,4598,8,11,718.88,346.8,485.12,175,Lima,0,SECUNDARIA
1,2,FAMILIAR,28,3868,,12,700,500,1101.92,175,Lima,0,TECNICA
1,0,FAMILIAR,28,4356,,8,1000,1151.8,10180.55,174,Huanuco,0,UNIVERSITARIA
1,0,FAMILIAR,47,5909,,12,2140,322.05,0,224,Lima,0,UNIVERSITARIA
1,2,PROPIA,24,3562,,10,925.08,,2710.09,175,Ancash,0,TECNICA
1,0,FAMILIAR,21,4325,,12,982,914.02,4148.41,156,Piura,0,TECNICA
1,0,FAMILIAR,53,4843,9,12,1300,,383.52,180,Loreto,0,TECNICA
1,0,FAMILIAR,39,5301,14,12,2184,675.96,3070.46,209,Lima,0,TECNICA
1,0,FAMILIAR,34,4356,90,3,4870,6118.26,848.34,186,Ancash,2,TECNICA
1,1,FAMILIAR,30,4233,5,12,1201.86,1700,3864.88,175,Lima,0,TECNICA
1,0,FAMILIAR,43,5148,9,12,2135,341.52,0,196,Lima,1,TECNICA
1,0,PROPIA,31,4083,6,7,30000,6499.83,564.4,223,La Libertad,0,TECNICA
1,1,PROPIA,25,4063,,11,1709.09,,2053.07,193,Ucayali,0,TECNICA
1,32,FAMILIAR,37,5666,,12,4500,13005.53,0,195,La Libertad,1,UNIVERSITARIA
1,32,FAMILIAR,37,5666,,12,4500,13005.53,0,195,La Libertad,1,UNIVERSITARIA
1,24,PROPIA,34,5026,16,12,3651,352.44,352.8,231,San Martin,3,TECNICA
1,0,FAMILIAR,32,5666,,12,1400,1179.26,0,199,Lima,0,TECNICA
1,2,FAMILIAR,27,4174,,12,790.84,620,2333.17,160,Lima,0,TECNICA
1,2,FAMILIAR,22,3748,,12,628.97,,2812.26,156,Lima,0,TECNICA
1,1,FAMILIAR,27,3989,,12,930.25,3541.57,2619.21,169,Lima,1,TECNICA
1,0,FAMILIAR,38,5605,,0,3000,1030.66,1468.68,150,Lambayeque,0,SECUNDARIA
1,0,FAMILIAR,28,4964,,1,7000,679,28117.16,146,Lambayeque,0,SECUNDARIA
1,0,PROPIA,44,5056,85,11,25000,24420.65,51143.68,238,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,33,5329,,5,2200,908.2,38.97,218,Lima,0,UNIVERSITARIA
1,21,PROPIA,32,6212,20,12,2050,3210.22,0,207,Lima,2,TECNICA
1,2,PROPIA,29,4539,,12,1800,,9561.31,199,Loreto,0,TECNICA
1,0,FAMILIAR,44,5179,85,11,30000,24420.65,51143.68,219,Lima,1,UNIVERSITARIA
1,16,PROPIA,31,6090,,12,1773,2570.87,0,205,Callao,1,TECNICA
1,1,FAMILIAR,21,4298,,12,700,,2974.37,156,Callao,0,TECNICA
1,2,FAMILIAR,52,8647,,5,700,800,4759.93,199,Lima,1,TECNICA
1,1,FAMILIAR,23,3714,,12,955.9,100,1089.73,175,Lima,1,TECNICA
1,81,FAMILIAR,24,5513,58,1,2100,13650,11860.52,179,Lima,4,UNIVERSITARIA
1,0,FAMILIAR,38,4782,,12,1770.89,594.72,1938.92,184,San Martin,0,UNIVERSITARIA
1,0,FAMILIAR,41,4782,,3,1062.93,181.88,22159.76,161,Lima,0,SECUNDARIA
1,2,FAMILIAR,28,3699,,11,1012.29,,2318.18,168,Ica,0,TECNICA
1,0,FAMILIAR,39,6182,6,12,1644.25,403.96,466.09,182,Loreto,1,TECNICA
1,9,FAMILIAR,29,5270,9,12,1400,2413.21,1429.89,177,Lambayeque,1,TECNICA
1,2,FAMILIAR,40,3534,,11,903.88,,1795.79,173,Piura,0,TECNICA
1,0,PROPIA,42,8616,7,12,2667.12,1968.65,1626.81,223,Lima,0,TECNICA
1,1,FAMILIAR,35,3565,,7,723.58,,2219.87,177,Piura,0,TECNICA
1,2,FAMILIAR,30,4417,,12,1200,400,1349.77,175,Callao,0,TECNICA
1,0,FAMILIAR,24,3682,,10,820,200,1650.01,155,Callao,0,TECNICA
1,1,PROPIA,28,3408,,12,1635.77,,2751.04,199,Ucayali,0,TECNICA
1,25,PROPIA,42,8588,8,12,5800,23523.02,14573.66,216,Lima,1,TECNICA
1,2,PROPIA,27,3990,,9,764.81,,3826.04,188,Piura,0,TECNICA
1,25,FAMILIAR,30,4052,9,0,2300,9558.82,467.19,187,Lambayeque,1,UNIVERSITARIA
1,2,FAMILIAR,29,6182,,12,4269.44,,5270.22,192,Piura,0,TECNICA
1,0,FAMILIAR,27,4325,,12,800,630,5192.37,175,Lambayeque,0,TECNICA
1,2,FAMILIAR,26,4070,,12,1036.74,700,4660.17,169,Lima,0,TECNICA
1,1,FAMILIAR,23,4052,,12,1382.03,700,1746,156,Lima,0,TECNICA
1,0,FAMILIAR,33,4448,10,8,2372,3979.12,6592,190,Callao,0,TECNICA
1,5,FAMILIAR,30,3321,,6,1000,,3029.53,176,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,24,4721,,12,1800,1512.27,7995.21,161,Piura,0,TECNICA
1,2,ALQUILADA,21,3899,,12,1200,,2153.03,136,Lima,0,TECNICA
1,0,PROPIA,32,7217,,10,2650,11077.68,2677.33,204,Piura,1,TECNICA
1,0,FAMILIAR,25,3868,,1,750,500,1839.07,149,Piura,0,TECNICA
1,2,FAMILIAR,44,3960,,12,879.26,2261.04,1636.48,185,Lima,0,TECNICA
1,1,PROPIA,48,4049,25,12,707.71,,4381.68,192,Ucayali,0,TECNICA
1,0,FAMILIAR,25,3309,,9,1153.5,,4394.8,169,Ucayali,0,TECNICA
1,114,FAMILIAR,36,10108,37,0,2100,,0,175,Lima,0,UNIVERSITARIA
1,0,PROPIA,24,3982,6,12,905.53,200,1399.7,175,Lima,1,TECNICA
1,6,FAMILIAR,29,4995,,12,9836,,7723.33,223,Lima,0,TECNICA
1,2,PROPIA,34,3168,,5,2400,7204.36,747.99,213,Callao,0,TECNICA
1,2,FAMILIAR,24,3899,,12,780,1200,1760.7,156,Lima,1,TECNICA
1,1,FAMILIAR,21,4356,,12,890,1209.86,3465.07,175,Loreto,0,TECNICA
1,0,FAMILIAR,44,3692,9,12,1800,1600,1489.67,178,Loreto,0,TECNICA
1,10,FAMILIAR,30,6090,,6,8500,300,8243.67,212,Ucayali,1,UNIVERSITARIA
1,0,PROPIA,44,3748,,11,2800,,14335.97,216,Lambayeque,0,TECNICA
1,6,FAMILIAR,33,6090,,0,1800,59.77,8362.07,184,Lambayeque,0,UNIVERSITARIA
1,1,FAMILIAR,23,3321,,8,1216.85,1100,3169.17,156,Lima,2,TECNICA
1,21,FAMILIAR,24,4782,6,4,10718,51024.46,57094.38,189,Lima,1,UNIVERSITARIA
1,2,FAMILIAR,32,3626,,12,1500,2837.14,5674.19,177,Lima,0,TECNICA
1,2,FAMILIAR,39,5725,,12,1400,1308.69,2764.85,198,Lima,0,TECNICA
1,21,FAMILIAR,42,6456,90,0,3950,20412.1,3789.21,178,Lima,1,UNIVERSITARIA
1,30,FAMILIAR,35,4782,,12,1952,,0,175,La Libertad,1,TECNICA
1,2,FAMILIAR,30,3829,,12,733.43,,959.18,177,Piura,0,TECNICA
1,1,PROPIA,30,5071,,12,954.05,,3493.94,194,Ucayali,0,SECUNDARIA
1,0,FAMILIAR,37,5148,11,0,2610,14496.96,446.94,194,Lima,1,UNIVERSITARIA
1,2,FAMILIAR,25,3727,,12,1076.98,1631.36,4130.95,205,Lima,0,TECNICA
1,7,FAMILIAR,34,5391,8,12,1200,8.98,0,175,Ica,0,TECNICA
1,2,FAMILIAR,22,3377,,12,1088.7,,4228.9,156,La Libertad,0,TECNICA
1,0,FAMILIAR,23,4050,8,12,1560.63,3100,1996.69,161,Lima,0,TECNICA
1,0,FAMILIAR,24,4598,24,9,1500,714.1,429.89,158,Lima,0,TECNICA
1,6,FAMILIAR,29,4144,,1,1200,5047.96,3129.93,163,Lima,0,UNIVERSITARIA
1,24,FAMILIAR,38,5087,85,12,2040,1403.3,1192.12,187,Lima,4,TECNICA
1,13,FAMILIAR,41,4205,9,12,1400,8951.97,2923.39,197,Lima,1,TECNICA
1,18,FAMILIAR,37,4629,7,12,710,800,1006.71,177,Ica,0,TECNICA
1,0,FAMILIAR,25,5117,,9,1900,21147.93,9.72,176,Callao,2,UNIVERSITARIA
1,2,FAMILIAR,26,3565,,11,743.88,,2230.09,162,Piura,0,TECNICA
1,1,FAMILIAR,48,4356,47,12,2500,1000,0,214,Ica,1,SECUNDARIA
1,9,FAMILIAR,31,3899,9,0,900,500,1623.91,155,Lima,0,TECNICA
1,63,PROPIA,49,5544,78,11,8000,2905.18,2421.55,185,Callao,0,UNIVERSITARIA
1,1,FAMILIAR,22,3717,,11,1161.55,1979.15,2188.4,156,Lima,1,TECNICA
1,18,FAMILIAR,31,4690,60,0,3950,9510.59,140.1,195,Callao,1,UNIVERSITARIA
1,0,FAMILIAR,36,5301,6,0,1066,2550,55.51,155,Callao,0,TECNICA
1,21,FAMILIAR,27,4570,28,0,3000,4996.83,365.51,218,Callao,1,UNIVERSITARIA
1,0,PROPIA,41,6456,,12,2100,2860.2,0,233,Callao,0,SECUNDARIA
1,5,FAMILIAR,28,4083,52,7,3590,12723.02,315.29,192,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,52,11569,,0,1500,24.8,1349.22,196,Lima,0,TECNICA
1,48,FAMILIAR,34,4233,,11,2200,,0,187,Callao,2,TECNICA
1,2,FAMILIAR,23,3905,,12,817.5,,1954.27,156,Ica,1,TECNICA
1,2,FAMILIAR,27,7917,,12,785.96,620,2333.17,167,Lima,0,TECNICA
1,2,FAMILIAR,31,3167,,12,682.43,500,1845.81,168,Lima,0,TECNICA
1,0,FAMILIAR,34,3686,,0,870,,3043.9,175,Lima,0,TECNICA
1,0,FAMILIAR,47,3899,1,12,1200,,2623.4,173,Lima,0,TECNICA
1,0,FAMILIAR,26,5360,10,12,2100,5100.91,773.23,213,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,22,3443,,12,1100,,4589.36,156,Ica,0,TECNICA
1,0,FAMILIAR,26,4690,11,12,820,748.44,0,177,Ancash,0,UNIVERSITARIA
1,0,FAMILIAR,26,4721,10,0,2503.6,7482.29,975.09,174,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,25,6456,8,9,2100,3229.05,3423.91,192,La Libertad,4,UNIVERSITARIA
1,8,FAMILIAR,52,14036,40,0,1580,5549.88,471.87,160,Lambayeque,0,SECUNDARIA
1,4,FAMILIAR,24,4478,18,12,4200,38027.96,0,185,Lima,1,TECNICA
1,0,FAMILIAR,29,3509,,12,842.46,668,5387.01,177,La Libertad,1,TECNICA
1,1,FAMILIAR,38,3750,,11,1000,,2922.62,196,Ica,4,TECNICA
1,13,FAMILIAR,44,6059,88,12,3058.3,607.12,2665.9,197,Loreto,4,UNIVERSITARIA
1,0,FAMILIAR,24,3596,,12,712.8,,2720.43,169,Loreto,0,TECNICA
1,0,FAMILIAR,27,6456,7,12,6600,10765.5,2142.08,190,Lima,0,TECNICA
1,1,FAMILIAR,37,4995,9,3,20285.08,48420.4,0,201,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,26,5148,8,12,2400,1483.75,1401.9,204,Lima,0,UNIVERSITARIA
1,0,PROPIA,38,6913,2,12,2400,1765.99,4470.36,206,Loreto,1,TECNICA
1,0,FAMILIAR,40,3534,7,6,3084,7018.78,701.04,214,La Libertad,1,UNIVERSITARIA
1,10,PROPIA,31,4843,,12,1800,,1021.66,223,Lima,1,TECNICA
1,0,FAMILIAR,24,3960,,12,1603.14,2897.38,2351.05,175,La Libertad,1,TECNICA
1,0,FAMILIAR,39,5544,,3,3546,75.42,0,197,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4539,,11,811.41,,4674.71,169,Callao,0,TECNICA
1,0,FAMILIAR,26,4964,7,12,3000,282.9,4050.11,200,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,24,3626,,10,1600,,2885.87,174,Lima,0,TECNICA
1,0,FAMILIAR,37,4843,6,12,2100,231.57,401.76,188,Lima,0,UNIVERSITARIA
1,25,FAMILIAR,30,4874,8,12,1350,3100,2039.04,175,Junin,1,TECNICA
1,2,FAMILIAR,22,3661,,12,1065.54,315,3259.37,156,Lima,0,TECNICA
1,2,FAMILIAR,31,3534,,12,900,,2443.09,175,Lima,0,TECNICA
1,1,PROPIA,46,4813,,12,750,,942.63,192,Ucayali,4,TECNICA
1,2,PROPIA,45,6821,,12,2640,1100.53,0,216,Lima,1,TECNICA
1,0,FAMILIAR,48,4083,7,2,2000,5000,4579.27,168,Lima,0,UNIVERSITARIA
1,4,PROPIA,32,4113,34,12,30000,30000,16697.06,191,Ancash,2,TECNICA
1,7,FAMILIAR,41,6821,,12,15000,3144.27,38823.33,209,Lima,0,TECNICA
1,0,PROPIA,28,3779,9,12,1115.09,2310,2192.55,206,Lima,0,TECNICA
1,2,PROPIA,25,4116,,12,1520.49,1211.25,2433.44,190,Lima,0,TECNICA
1,16,FAMILIAR,29,4629,,11,1400,344.22,0,196,Lima,1,TECNICA
1,2,FAMILIAR,40,5087,,12,1800,,5007.15,178,Loreto,0,TECNICA
1,0,FAMILIAR,29,4264,9,1,1200,1100,3592.8,211,Callao,0,TECNICA
1,2,FAMILIAR,36,3443,,12,1263.82,,2055.64,202,Lima,0,UNIVERSITARIA
1,9,PROPIA,46,8282,,4,9600,5860.24,24613.64,184,Lima,1,TECNICA
1,0,FAMILIAR,28,4509,8,5,2000,4915.69,460.04,188,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4539,4,12,2100,698.4,669.12,200,Loreto,0,UNIVERSITARIA
1,6,FAMILIAR,52,8039,,12,6000,4053.06,5973.85,183,Lima,0,TECNICA
1,3,FAMILIAR,26,3626,7,12,30000,1500,11247.88,206,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,38,5056,10,0,4474,6844.64,1651.32,196,Lima,0,UNIVERSITARIA
1,2,PROPIA,34,3765,,12,1047.77,,4659.19,189,Lambayeque,0,TECNICA
1,0,FAMILIAR,30,3899,8,0,1900,8264.75,465.78,163,Lima,0,UNIVERSITARIA
